timestamp,distance_raw,signal_strength,temperature,distance_ref
2026-01-11T19:57:38.131447,1028.92,113,34.4,1000
2026-01-11T19:57:38.231447,195.34,115,31.8,200
2026-01-11T19:57:38.331447,1010.9,196,34.3,1000
2026-01-11T19:57:38.431447,1047.67,99,31.7,1000
2026-01-11T19:57:38.531447,957.23,141,24.4,1000
2026-01-11T19:57:38.631447,99.46,117,23.8,100
2026-01-11T19:57:38.731447,969.6,68,23.8,1000
2026-01-11T19:57:38.831447,1017.81,15,34.2,1000
2026-01-11T19:57:38.931447,1035.81,130,33.1,1000
2026-01-11T19:57:39.031447,1532.93,103,31.9,1500
2026-01-11T19:57:39.131447,504.1,117,23.3,500
2026-01-11T19:57:39.231447,494.25,109,28.9,500
2026-01-11T19:57:39.331447,505.53,181,26.8,500
2026-01-11T19:57:39.431447,508.22,156,28.2,500
2026-01-11T19:57:39.531447,1493.73,158,27.9,1500
2026-01-11T19:57:39.631447,102.48,99,22.8,100
2026-01-11T19:57:39.731447,97.7,140,30.9,100
2026-01-11T19:57:39.831447,101.82,122,31.6,100
2026-01-11T19:57:39.931447,198.27,168,21.5,200
2026-01-11T19:57:40.031447,1561.43,70,21.2,1500
2026-01-11T19:57:40.131447,1533.74,141,33.8,1500
2026-01-11T19:57:40.231447,1511.61,80,23.0,1500
2026-01-11T19:57:40.331447,204.02,111,31.5,200
2026-01-11T19:57:40.431447,102.18,66,24.4,100
2026-01-11T19:57:40.531447,99.59,142,32.8,100
2026-01-11T19:57:40.631447,1468.71,126,24.5,1500
2026-01-11T19:57:40.731447,1485.12,122,29.1,1500
2026-01-11T19:57:40.831447,104.33,118,26.0,100
2026-01-11T19:57:40.931447,100.59,123,31.8,100
2026-01-11T19:57:41.031447,198.58,171,21.4,200
2026-01-11T19:57:41.131447,99.15,124,25.1,100
2026-01-11T19:57:41.231447,98.29,90,30.5,100
2026-01-11T19:57:41.331447,506.87,170,33.1,500
2026-01-11T19:57:41.431447,196.66,164,25.5,200
2026-01-11T19:57:41.531447,977.28,134,33.6,1000
2026-01-11T19:57:41.631447,1040.19,94,33.3,1000
2026-01-11T19:57:41.731447,195.78,53,33.5,200
2026-01-11T19:57:41.831447,1501.49,58,23.7,1500
2026-01-11T19:57:41.931447,204.73,91,32.8,200
2026-01-11T19:57:42.031447,988.27,118,25.4,1000
2026-01-11T19:57:42.131447,504.52,67,33.8,500
2026-01-11T19:57:42.231447,195.49,165,28.1,200
2026-01-11T19:57:42.331447,507.0,76,27.8,500
2026-01-11T19:57:42.431447,1463.77,71,34.2,1500
2026-01-11T19:57:42.531447,101.33,151,23.7,100
2026-01-11T19:57:42.631447,986.98,122,28.9,1000
2026-01-11T19:57:42.731447,1477.33,122,31.1,1500
2026-01-11T19:57:42.831447,981.09,138,27.1,1000
2026-01-11T19:57:42.931447,1547.2,81,32.1,1500
2026-01-11T19:57:43.031447,1450.7,126,28.1,1500
2026-01-11T19:57:43.131447,98.02,141,32.3,100
2026-01-11T19:57:43.231447,99.37,117,25.1,100
2026-01-11T19:57:43.331447,996.44,139,24.4,1000
2026-01-11T19:57:43.431447,200.83,108,25.4,200
2026-01-11T19:57:43.531447,102.03,109,33.5,100
2026-01-11T19:57:43.631447,1469.53,124,21.3,1500
2026-01-11T19:57:43.731447,203.44,131,30.7,200
2026-01-11T19:57:43.831447,508.0,63,23.3,500
2026-01-11T19:57:43.931447,192.46,116,25.5,200
2026-01-11T19:57:44.031447,1013.45,95,24.4,1000
2026-01-11T19:57:44.131447,1513.29,117,28.9,1500
2026-01-11T19:57:44.231447,490.61,124,26.6,500
2026-01-11T19:57:44.331447,1036.24,127,32.3,1000
2026-01-11T19:57:44.431447,202.27,108,31.0,200
2026-01-11T19:57:44.531447,1506.96,126,20.6,1500
2026-01-11T19:57:44.631447,484.71,143,22.5,500
2026-01-11T19:57:44.731447,205.66,111,25.6,200
2026-01-11T19:57:44.831447,496.74,151,26.4,500
2026-01-11T19:57:44.931447,1519.49,112,29.9,1500
2026-01-11T19:57:45.031447,103.06,119,25.6,100
2026-01-11T19:57:45.131447,503.27,147,24.2,500
2026-01-11T19:57:45.231447,197.1,133,29.9,200
2026-01-11T19:57:45.331447,970.2,87,26.2,1000
2026-01-11T19:57:45.431447,1486.38,111,29.7,1500
2026-01-11T19:57:45.531447,1498.63,141,28.2,1500
2026-01-11T19:57:45.631447,192.8,125,27.6,200
2026-01-11T19:57:45.731447,487.82,210,28.3,500
2026-01-11T19:57:45.831447,490.5,77,30.4,500
2026-01-11T19:57:45.931447,492.29,129,33.2,500
2026-01-11T19:57:46.031447,1485.13,129,31.4,1500
2026-01-11T19:57:46.131447,205.39,147,31.9,200
2026-01-11T19:57:46.231447,99.87,75,34.5,100
2026-01-11T19:57:46.331447,203.7,109,33.4,200
2026-01-11T19:57:46.431447,497.66,96,28.9,500
2026-01-11T19:57:46.531447,193.13,73,26.4,200
2026-01-11T19:57:46.631447,101.16,124,34.9,100
2026-01-11T19:57:46.731447,1011.11,141,27.7,1000
2026-01-11T19:57:46.831447,1475.89,60,28.4,1500
2026-01-11T19:57:46.931447,100.72,144,30.6,100
2026-01-11T19:57:47.031447,994.11,88,24.4,1000
2026-01-11T19:57:47.131447,200.99,122,30.7,200
2026-01-11T19:57:47.231447,1016.89,116,22.4,1000
2026-01-11T19:57:47.331447,1451.79,106,28.7,1500
2026-01-11T19:57:47.431447,100.35,135,27.0,100
2026-01-11T19:57:47.531447,1012.62,140,34.0,1000
2026-01-11T19:57:47.631447,985.86,145,22.0,1000
2026-01-11T19:57:47.731447,1481.34,197,32.7,1500
2026-01-11T19:57:47.831447,966.8,130,26.2,1000
2026-01-11T19:57:47.931447,995.95,102,32.9,1000
2026-01-11T19:57:48.031447,203.06,165,24.6,200
2026-01-11T19:57:48.131447,194.46,143,26.9,200
2026-01-11T19:57:48.231447,1001.46,109,31.8,1000
2026-01-11T19:57:48.331447,201.81,132,23.3,200
2026-01-11T19:57:48.431447,97.67,81,26.7,100
2026-01-11T19:57:48.531447,95.57,149,20.7,100
2026-01-11T19:57:48.631447,197.07,123,29.2,200
2026-01-11T19:57:48.731447,989.79,74,30.5,1000
2026-01-11T19:57:48.831447,942.4,177,29.0,1000
2026-01-11T19:57:48.931447,488.19,49,31.0,500
2026-01-11T19:57:49.031447,990.48,114,23.6,1000
2026-01-11T19:57:49.131447,205.07,165,23.6,200
2026-01-11T19:57:49.231447,97.83,74,27.5,100
2026-01-11T19:57:49.331447,199.93,115,26.4,200
2026-01-11T19:57:49.431447,99.34,83,21.6,100
2026-01-11T19:57:49.531447,100.93,86,23.5,100
2026-01-11T19:57:49.631447,205.51,112,29.2,200
2026-01-11T19:57:49.731447,999.44,138,29.5,1000
2026-01-11T19:57:49.831447,494.73,117,25.5,500
2026-01-11T19:57:49.931447,207.8,126,23.1,200
2026-01-11T19:57:50.031447,99.11,115,24.8,100
2026-01-11T19:57:50.131447,507.03,69,23.5,500
2026-01-11T19:57:50.231447,1509.59,109,31.8,1500
2026-01-11T19:57:50.331447,99.23,87,34.0,100
2026-01-11T19:57:50.431447,508.39,100,27.2,500
2026-01-11T19:57:50.531447,503.95,119,21.4,500
2026-01-11T19:57:50.631447,500.67,115,27.4,500
2026-01-11T19:57:50.731447,202.27,123,25.5,200
2026-01-11T19:57:50.831447,506.69,105,34.3,500
2026-01-11T19:57:50.931447,495.5,169,27.5,500
2026-01-11T19:57:51.031447,191.92,126,31.1,200
2026-01-11T19:57:51.131447,102.28,99,33.8,100
2026-01-11T19:57:51.231447,998.58,117,34.2,1000
2026-01-11T19:57:51.331447,197.99,111,31.0,200
2026-01-11T19:57:51.431447,493.58,145,22.7,500
2026-01-11T19:57:51.531447,1514.67,157,20.2,1500
2026-01-11T19:57:51.631447,513.02,120,20.9,500
2026-01-11T19:57:51.731447,499.71,110,31.4,500
2026-01-11T19:57:51.831447,99.72,154,28.0,100
2026-01-11T19:57:51.931447,510.24,110,25.4,500
2026-01-11T19:57:52.031447,1008.61,158,23.7,1000
2026-01-11T19:57:52.131447,507.81,134,29.4,500
2026-01-11T19:57:52.231447,495.9,156,22.3,500
2026-01-11T19:57:52.331447,195.27,139,34.2,200
2026-01-11T19:57:52.431447,200.43,112,20.4,200
2026-01-11T19:57:52.531447,500.85,89,28.3,500
2026-01-11T19:57:52.631447,987.79,108,25.9,1000
2026-01-11T19:57:52.731447,514.52,118,30.8,500
2026-01-11T19:57:52.831447,101.96,138,32.0,100
2026-01-11T19:57:52.931447,981.59,87,32.5,1000
2026-01-11T19:57:53.031447,1476.95,61,23.0,1500
2026-01-11T19:57:53.131447,199.37,144,25.3,200
2026-01-11T19:57:53.231447,493.23,85,21.1,500
2026-01-11T19:57:53.331447,97.27,106,22.8,100
2026-01-11T19:57:53.431447,1496.7,87,28.7,1500
2026-01-11T19:57:53.531447,1488.82,93,23.4,1500
2026-01-11T19:57:53.631447,1512.12,97,33.3,1500
2026-01-11T19:57:53.731447,99.52,120,26.7,100
2026-01-11T19:57:53.831447,1482.83,95,33.9,1500
2026-01-11T19:57:53.931447,502.02,128,26.0,500
2026-01-11T19:57:54.031447,504.91,130,34.7,500
2026-01-11T19:57:54.131447,980.24,76,31.5,1000
2026-01-11T19:57:54.231447,103.51,139,25.5,100
2026-01-11T19:57:54.331447,197.18,158,24.9,200
2026-01-11T19:57:54.431447,512.56,146,34.5,500
2026-01-11T19:57:54.531447,1529.16,105,32.6,1500
2026-01-11T19:57:54.631447,492.44,102,31.2,500
2026-01-11T19:57:54.731447,986.55,105,31.7,1000
2026-01-11T19:57:54.831447,197.38,93,24.7,200
2026-01-11T19:57:54.931447,499.96,131,30.6,500
2026-01-11T19:57:55.031447,508.05,114,30.4,500
2026-01-11T19:57:55.131447,980.21,181,21.2,1000
2026-01-11T19:57:55.231447,98.58,152,27.9,100
2026-01-11T19:57:55.331447,1030.3,130,20.1,1000
2026-01-11T19:57:55.431447,100.09,125,26.2,100
2026-01-11T19:57:55.531447,1016.85,115,27.8,1000
2026-01-11T19:57:55.631447,974.01,94,22.8,1000
2026-01-11T19:57:55.731447,102.78,107,32.5,100
2026-01-11T19:57:55.831447,1473.03,88,23.4,1500
2026-01-11T19:57:55.931447,101.44,97,26.6,100
2026-01-11T19:57:56.031447,200.79,120,27.9,200
2026-01-11T19:57:56.131447,1006.39,81,33.6,1000
2026-01-11T19:57:56.231447,932.67,115,33.9,1000
2026-01-11T19:57:56.331447,202.41,175,32.1,200
2026-01-11T19:57:56.431447,960.09,110,26.4,1000
2026-01-11T19:57:56.531447,513.33,178,32.6,500
2026-01-11T19:57:56.631447,100.57,146,25.2,100
2026-01-11T19:57:56.731447,492.3,155,23.0,500
2026-01-11T19:57:56.831447,208.24,154,29.4,200
2026-01-11T19:57:56.931447,200.34,122,24.7,200
2026-01-11T19:57:57.031447,1015.43,124,34.4,1000
2026-01-11T19:57:57.131447,189.02,173,29.3,200
2026-01-11T19:57:57.231447,1499.61,135,30.6,1500
2026-01-11T19:57:57.331447,197.53,128,20.9,200
2026-01-11T19:57:57.431447,1021.39,108,24.5,1000
2026-01-11T19:57:57.531447,99.76,128,29.7,100
2026-01-11T19:57:57.631447,100.53,123,33.8,100
2026-01-11T19:57:57.731447,194.6,147,22.0,200
2026-01-11T19:57:57.831447,1493.35,115,30.7,1500
2026-01-11T19:57:57.931447,990.87,168,21.9,1000
2026-01-11T19:57:58.031447,1520.02,112,30.2,1500
2026-01-11T19:57:58.131447,206.29,89,23.9,200
2026-01-11T19:57:58.231447,969.93,144,30.5,1000
2026-01-11T19:57:58.331447,203.44,133,34.4,200
2026-01-11T19:57:58.431447,1004.86,108,26.1,1000
2026-01-11T19:57:58.531447,496.99,116,28.8,500
2026-01-11T19:57:58.631447,94.97,164,32.3,100
2026-01-11T19:57:58.731447,1561.15,144,32.7,1500
2026-01-11T19:57:58.831447,992.75,80,32.9,1000
2026-01-11T19:57:58.931447,992.95,144,32.8,1000
2026-01-11T19:57:59.031447,496.38,109,28.6,500
2026-01-11T19:57:59.131447,491.51,151,25.8,500
2026-01-11T19:57:59.231447,1030.83,139,23.8,1000
2026-01-11T19:57:59.331447,505.0,66,26.6,500
2026-01-11T19:57:59.431447,1517.57,103,31.2,1500
2026-01-11T19:57:59.531447,1499.17,178,27.6,1500
2026-01-11T19:57:59.631447,1501.68,182,34.8,1500
2026-01-11T19:57:59.731447,1013.35,163,30.0,1000
2026-01-11T19:57:59.831447,103.16,139,32.3,100
2026-01-11T19:57:59.931447,499.69,168,21.4,500
2026-01-11T19:58:00.031447,507.59,123,29.1,500
2026-01-11T19:58:00.131447,977.66,173,28.4,1000
2026-01-11T19:58:00.231447,98.0,76,23.5,100
2026-01-11T19:58:00.331447,203.66,91,22.1,200
2026-01-11T19:58:00.431447,98.89,118,29.7,100
2026-01-11T19:58:00.531447,487.13,88,23.9,500
2026-01-11T19:58:00.631447,1502.4,94,29.6,1500
2026-01-11T19:58:00.731447,1050.23,153,26.9,1000
2026-01-11T19:58:00.831447,1494.79,116,23.5,1500
2026-01-11T19:58:00.931447,502.75,107,34.7,500
2026-01-11T19:58:01.031447,513.51,141,30.7,500
2026-01-11T19:58:01.131447,99.39,150,21.2,100
2026-01-11T19:58:01.231447,496.67,196,20.7,500
2026-01-11T19:58:01.331447,1039.96,188,31.3,1000
2026-01-11T19:58:01.431447,206.07,52,33.3,200
2026-01-11T19:58:01.531447,503.17,149,28.8,500
2026-01-11T19:58:01.631447,203.96,119,30.0,200
2026-01-11T19:58:01.731447,98.12,122,31.7,100
2026-01-11T19:58:01.831447,1498.09,138,31.2,1500
2026-01-11T19:58:01.931447,492.34,121,30.3,500
2026-01-11T19:58:02.031447,505.9,113,27.4,500
2026-01-11T19:58:02.131447,1033.26,115,23.2,1000
2026-01-11T19:58:02.231447,1480.84,106,32.4,1500
2026-01-11T19:58:02.331447,198.73,120,20.7,200
2026-01-11T19:58:02.431447,101.54,131,34.9,100
2026-01-11T19:58:02.531447,1487.55,58,30.7,1500
2026-01-11T19:58:02.631447,993.08,170,21.8,1000
2026-01-11T19:58:02.731447,191.31,104,26.1,200
2026-01-11T19:58:02.831447,504.22,109,21.1,500
2026-01-11T19:58:02.931447,1015.66,122,29.2,1000
2026-01-11T19:58:03.031447,1454.86,150,35.0,1500
2026-01-11T19:58:03.131447,98.6,85,32.0,100
2026-01-11T19:58:03.231447,1036.56,85,33.2,1000
2026-01-11T19:58:03.331447,198.82,119,33.4,200
2026-01-11T19:58:03.431447,516.32,95,25.9,500
2026-01-11T19:58:03.531447,189.93,196,22.4,200
2026-01-11T19:58:03.631447,1513.0,136,31.6,1500
2026-01-11T19:58:03.731447,1549.83,144,26.5,1500
2026-01-11T19:58:03.831447,99.55,119,24.8,100
2026-01-11T19:58:03.931447,100.93,87,27.7,100
2026-01-11T19:58:04.031447,98.61,164,32.0,100
2026-01-11T19:58:04.131447,96.73,82,24.4,100
2026-01-11T19:58:04.231447,1011.97,61,32.0,1000
2026-01-11T19:58:04.331447,495.77,107,34.8,500
2026-01-11T19:58:04.431447,198.17,96,30.9,200
2026-01-11T19:58:04.531447,100.38,66,27.9,100
2026-01-11T19:58:04.631447,201.84,173,27.8,200
2026-01-11T19:58:04.731447,1014.55,97,24.2,1000
2026-01-11T19:58:04.831447,201.28,68,23.5,200
2026-01-11T19:58:04.931447,491.0,129,30.4,500
2026-01-11T19:58:05.031447,195.44,96,24.4,200
2026-01-11T19:58:05.131447,1482.56,117,23.2,1500
2026-01-11T19:58:05.231447,194.27,116,21.4,200
2026-01-11T19:58:05.331447,475.44,122,34.8,500
2026-01-11T19:58:05.431447,500.73,140,20.9,500
2026-01-11T19:58:05.531447,199.12,172,26.3,200
2026-01-11T19:58:05.631447,100.41,152,29.4,100
2026-01-11T19:58:05.731447,1494.55,173,30.7,1500
2026-01-11T19:58:05.831447,496.33,99,26.4,500
2026-01-11T19:58:05.931447,1489.41,81,26.2,1500
2026-01-11T19:58:06.031447,1466.0,101,22.0,1500
2026-01-11T19:58:06.131447,1011.9,75,31.4,1000
2026-01-11T19:58:06.231447,197.51,152,30.3,200
2026-01-11T19:58:06.331447,499.78,124,20.5,500
2026-01-11T19:58:06.431447,984.5,171,34.5,1000
2026-01-11T19:58:06.531447,992.5,111,25.6,1000
2026-01-11T19:58:06.631447,1048.85,165,34.5,1000
2026-01-11T19:58:06.731447,493.73,156,23.2,500
2026-01-11T19:58:06.831447,99.13,113,32.6,100
2026-01-11T19:58:06.931447,1465.05,126,28.5,1500
2026-01-11T19:58:07.031447,509.44,115,33.9,500
2026-01-11T19:58:07.131447,996.48,124,21.4,1000
2026-01-11T19:58:07.231447,513.05,97,31.9,500
2026-01-11T19:58:07.331447,987.03,151,24.9,1000
2026-01-11T19:58:07.431447,1518.25,122,24.5,1500
2026-01-11T19:58:07.531447,505.45,138,23.7,500
2026-01-11T19:58:07.631447,99.81,116,27.8,100
2026-01-11T19:58:07.731447,194.99,138,22.8,200
2026-01-11T19:58:07.831447,201.8,94,27.1,200
2026-01-11T19:58:07.931447,97.12,164,28.0,100
2026-01-11T19:58:08.031447,982.87,71,20.8,1000
2026-01-11T19:58:08.131447,1009.84,95,34.8,1000
2026-01-11T19:58:08.231447,101.14,130,32.8,100
2026-01-11T19:58:08.331447,98.43,65,33.8,100
2026-01-11T19:58:08.431447,1495.77,74,20.9,1500
2026-01-11T19:58:08.531447,1473.11,113,23.2,1500
2026-01-11T19:58:08.631447,1064.98,161,26.7,1000
2026-01-11T19:58:08.731447,1502.38,170,32.4,1500
2026-01-11T19:58:08.831447,1467.43,91,25.6,1500
2026-01-11T19:58:08.931447,498.86,122,33.8,500
2026-01-11T19:58:09.031447,1009.82,146,25.6,1000
2026-01-11T19:58:09.131447,1482.26,86,27.1,1500
2026-01-11T19:58:09.231447,1479.97,101,32.1,1500
2026-01-11T19:58:09.331447,997.72,107,28.2,1000
2026-01-11T19:58:09.431447,1488.12,123,33.2,1500
2026-01-11T19:58:09.531447,204.59,65,20.4,200
2026-01-11T19:58:09.631447,102.69,129,22.4,100
2026-01-11T19:58:09.731447,507.57,146,27.1,500
2026-01-11T19:58:09.831447,199.13,125,29.5,200
2026-01-11T19:58:09.931447,1537.72,119,30.4,1500
2026-01-11T19:58:10.031447,101.41,157,26.1,100
2026-01-11T19:58:10.131447,102.08,67,29.1,100
2026-01-11T19:58:10.231447,1512.97,144,29.7,1500
2026-01-11T19:58:10.331447,508.22,114,28.9,500
2026-01-11T19:58:10.431447,986.12,93,22.1,1000
2026-01-11T19:58:10.531447,100.32,81,26.9,100
2026-01-11T19:58:10.631447,494.96,132,29.4,500
2026-01-11T19:58:10.731447,982.31,127,33.8,1000
2026-01-11T19:58:10.831447,1025.35,116,28.6,1000
2026-01-11T19:58:10.931447,195.83,65,21.8,200
2026-01-11T19:58:11.031447,93.54,125,21.4,100
2026-01-11T19:58:11.131447,102.03,87,30.4,100
2026-01-11T19:58:11.231447,1008.27,176,34.7,1000
2026-01-11T19:58:11.331447,201.39,100,33.9,200
2026-01-11T19:58:11.431447,97.04,160,21.9,100
2026-01-11T19:58:11.531447,198.13,140,20.4,200
2026-01-11T19:58:11.631447,98.18,111,20.4,100
2026-01-11T19:58:11.731447,1033.56,91,30.9,1000
2026-01-11T19:58:11.831447,997.53,98,31.2,1000
2026-01-11T19:58:11.931447,996.51,129,25.4,1000
2026-01-11T19:58:12.031447,102.27,139,33.8,100
2026-01-11T19:58:12.131447,1472.12,190,22.8,1500
2026-01-11T19:58:12.231447,498.8,120,20.5,500
2026-01-11T19:58:12.331447,201.3,126,30.4,200
2026-01-11T19:58:12.431447,1552.73,111,31.7,1500
2026-01-11T19:58:12.531447,102.52,104,20.4,100
2026-01-11T19:58:12.631447,200.81,108,34.3,200
2026-01-11T19:58:12.731447,979.37,147,30.7,1000
2026-01-11T19:58:12.831447,1461.34,121,23.1,1500
2026-01-11T19:58:12.931447,202.42,100,29.3,200
2026-01-11T19:58:13.031447,489.76,92,29.6,500
2026-01-11T19:58:13.131447,101.27,79,20.3,100
2026-01-11T19:58:13.231447,1480.46,86,20.5,1500
2026-01-11T19:58:13.331447,197.37,128,28.3,200
2026-01-11T19:58:13.431447,491.86,61,30.2,500
2026-01-11T19:58:13.531447,1057.91,123,32.1,1000
2026-01-11T19:58:13.631447,495.86,118,34.4,500
2026-01-11T19:58:13.731447,1493.26,130,21.1,1500
2026-01-11T19:58:13.831447,1503.8,82,34.8,1500
2026-01-11T19:58:13.931447,203.23,114,32.8,200
2026-01-11T19:58:14.031447,997.79,95,21.1,1000
2026-01-11T19:58:14.131447,1028.03,164,31.1,1000
2026-01-11T19:58:14.231447,956.8,104,29.3,1000
2026-01-11T19:58:14.331447,100.61,126,29.8,100
2026-01-11T19:58:14.431447,99.34,42,28.9,100
2026-01-11T19:58:14.531447,523.82,164,26.6,500
2026-01-11T19:58:14.631447,100.96,129,21.5,100
2026-01-11T19:58:14.731447,1008.96,128,23.3,1000
2026-01-11T19:58:14.831447,205.39,102,25.1,200
2026-01-11T19:58:14.931447,210.29,130,23.5,200
2026-01-11T19:58:15.031447,483.54,111,31.6,500
2026-01-11T19:58:15.131447,1509.35,119,26.7,1500
2026-01-11T19:58:15.231447,493.54,96,22.9,500
2026-01-11T19:58:15.331447,99.21,100,32.3,100
2026-01-11T19:58:15.431447,1020.9,99,21.2,1000
2026-01-11T19:58:15.531447,999.62,125,33.4,1000
2026-01-11T19:58:15.631447,1574.04,120,28.7,1500
2026-01-11T19:58:15.731447,1508.11,123,33.3,1500
2026-01-11T19:58:15.831447,100.79,117,32.7,100
2026-01-11T19:58:15.931447,194.37,84,33.6,200
2026-01-11T19:58:16.031447,488.89,54,24.7,500
2026-01-11T19:58:16.131447,1462.95,88,28.5,1500
2026-01-11T19:58:16.231447,103.25,83,32.2,100
2026-01-11T19:58:16.331447,497.07,149,22.8,500
2026-01-11T19:58:16.431447,492.84,126,25.5,500
2026-01-11T19:58:16.531447,505.41,131,22.0,500
2026-01-11T19:58:16.631447,492.48,114,22.6,500
2026-01-11T19:58:16.731447,500.03,118,20.6,500
2026-01-11T19:58:16.831447,198.82,133,33.4,200
2026-01-11T19:58:16.931447,100.56,110,23.9,100
2026-01-11T19:58:17.031447,197.37,117,26.2,200
2026-01-11T19:58:17.131447,1008.93,136,25.0,1000
2026-01-11T19:58:17.231447,98.84,104,29.7,100
2026-01-11T19:58:17.331447,1004.26,91,32.1,1000
2026-01-11T19:58:17.431447,1501.22,117,22.8,1500
2026-01-11T19:58:17.531447,503.8,172,27.1,500
2026-01-11T19:58:17.631447,195.98,127,25.1,200
2026-01-11T19:58:17.731447,989.58,126,20.2,1000
2026-01-11T19:58:17.831447,487.18,120,28.3,500
2026-01-11T19:58:17.931447,1009.67,113,32.5,1000
2026-01-11T19:58:18.031447,1007.09,136,24.7,1000
2026-01-11T19:58:18.131447,1478.32,127,32.7,1500
2026-01-11T19:58:18.231447,1494.94,120,23.5,1500
2026-01-11T19:58:18.331447,511.32,149,20.0,500
2026-01-11T19:58:18.431447,1475.52,183,21.8,1500
2026-01-11T19:58:18.531447,101.03,143,23.1,100
2026-01-11T19:58:18.631447,199.63,121,32.8,200
2026-01-11T19:58:18.731447,1541.26,117,26.3,1500
2026-01-11T19:58:18.831447,1505.66,188,24.4,1500
2026-01-11T19:58:18.931447,99.72,92,28.6,100
2026-01-11T19:58:19.031447,200.89,154,22.7,200
2026-01-11T19:58:19.131447,495.27,130,20.7,500
2026-01-11T19:58:19.231447,1552.01,60,32.5,1500
2026-01-11T19:58:19.331447,491.39,106,32.1,500
2026-01-11T19:58:19.431447,199.67,125,33.3,200
2026-01-11T19:58:19.531447,1522.19,103,23.8,1500
2026-01-11T19:58:19.631447,1023.65,100,20.3,1000
2026-01-11T19:58:19.731447,98.52,110,20.0,100
2026-01-11T19:58:19.831447,489.0,96,21.6,500
2026-01-11T19:58:19.931447,494.89,167,25.2,500
2026-01-11T19:58:20.031447,1499.0,156,23.6,1500
2026-01-11T19:58:20.131447,983.69,133,30.2,1000
2026-01-11T19:58:20.231447,205.04,133,24.3,200
2026-01-11T19:58:20.331447,197.94,129,28.5,200
2026-01-11T19:58:20.431447,201.9,63,24.9,200
2026-01-11T19:58:20.531447,494.2,185,28.1,500
2026-01-11T19:58:20.631447,968.54,136,26.0,1000
2026-01-11T19:58:20.731447,985.53,128,27.4,1000
2026-01-11T19:58:20.831447,1534.06,65,27.2,1500
2026-01-11T19:58:20.931447,1494.63,148,26.7,1500
2026-01-11T19:58:21.031447,1444.66,103,27.3,1500
2026-01-11T19:58:21.131447,497.68,87,28.9,500
2026-01-11T19:58:21.231447,103.36,132,24.9,100
2026-01-11T19:58:21.331447,503.82,115,23.1,500
2026-01-11T19:58:21.431447,497.48,164,33.9,500
2026-01-11T19:58:21.531447,197.04,107,30.1,200
